TYPE,SS,ADR,INFO,lng,lat,census_subnit,number_of_nearby_restaurants,number_of_bus_stops,number_of_MTR_stations,number_of_schools,number_of_commercial_facilities,number_of_government_facilities,number_of_religious_facilities,number_of_medical_facilities,number_of_hotel_facilities,mean_median_age,median_hs_income,mean_hs_size,labour_force_percent,chinese_percent,pop_m_percent,ten_oc_percent,rent_to_income_ratio,survive
RR,KOMACHI,"G/F, 85 HANG MEI TSUEN, PING SHAN, YUEN LONG, NEW TERRITORIES",,114.00735893939031,22.44440909123253,1227.0,6,0,0,0,5,1,0,0,0,37.77562417871222,20030,2.3511843460350152,0.5063512921594393,0.9605781865965834,0.4332019272886552,0.4294541709577755,0.336,1
RR,請進美喰,"SHOP A, G/F, WING FAT HOUSE, 42A MA MIU ROAD, YUEN LONG, NEW TERRITORIES",,114.02141153345704,22.44623260252457,1300.0,29,0,0,4,4,0,0,0,0,38.67840320301461,30040,2.576456310679612,0.599152143193594,0.981629769194536,0.3956665096561469,0.6322815533980582,0.165,1
RR,咲和洋食屋,"SHOP 16, G/F, HO WANG BUILDING, 11 YU WING PATH, YUEN LONG, NEW TERRITORIES",,114.02602384520044,22.44201614169497,1280.0,41,0,0,6,1,1,0,3,0,38.80377266046056,18040,2.724966622162884,0.4091131798138167,0.8265556099951005,0.4473297403233709,0.5487316421895861,0.32,1
RR,將軍麵館,"SHOP C41D, 1/F, KINGSWOOD RICHLY PLAZA, KINGSWOOD VILLAS, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,114.00044000000004,22.45218000000005,1183.0,33,1,0,1,2,0,0,0,0,38.22707665081296,34130,2.796473863284875,0.5141024222984183,0.8999004534896582,0.4533790509899347,0.7318280235075781,0.351,1
RR,龍朝牛雜牛腩粉麵專門店,"SHOP J, G/F, TSE KING HOUSE, 51-61 KAU YUK ROAD, YUEN LONG, NEW TERRITORIES",,114.02532387246625,22.44278103226925,1303.0,53,0,0,0,4,0,0,3,0,38.42843808338519,30790,2.614425162689805,0.512341837792989,0.840282099149554,0.4326903132130263,0.596529284164859,0.276,1
RR,Zeppelin Hot Dog Shop,"SHOP 2010, 2/F, ONE SKY MALL, NO. 8 TIN SAU ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,114.00344115402709,22.4646016827154,1200.0,25,1,0,0,2,0,0,0,1,38.19106699751861,30800,2.697456492637216,0.503970223325062,0.9436724565756824,0.4719602977667493,0.7918340026773761,0.421,0
RR,Bello Food Stop,"SHOP 2008, 2/F, 8 TIN SAU ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,114.00344115402709,22.4646016827154,1200.0,25,1,0,0,2,0,0,0,1,38.19106699751861,30800,2.697456492637216,0.503970223325062,0.9436724565756824,0.4719602977667493,0.7918340026773761,0.421,1
RR,CHILDHOOD ISAKAYA,"SHOP 3, G/F, KUEN YICK BUILDING, 18 CHUN YIN SQUARE, YUEN LONG, NEW TERRITORIES",,114.02296193597044,22.44646248987246,1302.0,24,0,0,0,4,0,0,5,0,39.62338419156601,24900,2.441282979824108,0.5132443314261496,0.8770926043653317,0.4562407289680017,0.7133988618727367,0.241,1
RR,Future Darts & Pub,"SHOP 11, G/F, LUEN FAT HOUSE, 14-48 PING CHEONG PATH, 11-13 MA WANG ROAD, YUEN LONG, NEW TERRITORIES",,114.02296964732136,22.447349253318905,1302.0,29,2,1,0,3,0,0,0,0,39.62338419156601,24900,2.441282979824108,0.5132443314261496,0.8770926043653317,0.4562407289680017,0.7133988618727367,0.241,1
RR,太好記美食,"SHOP 23, G/F, TAK CHEUNG BUILDING, HUNG SHUI KIU MAIN STREET, HUNG SHUI KIU, YUEN LONG, NEW TERRITORIES",,113.99580775480524,22.432711013794275,1212.0,6,0,0,0,3,0,0,1,0,50.96008403361344,33790,2.9949664429530203,0.5098039215686274,0.8778711484593837,0.4722689075630252,0.7080536912751678,0.429,1
RR,PAPER STONE BAKERY,"PORTION A OF SHOP NO. 1022, 1/F, YOHO MALL I, 9 LONG YAT ROAD, YUEN LONG, NEW TERRITORIES",,114.03880976794233,22.44573523404344,1283.0,25,0,0,0,4,0,0,0,0,36.97505482456141,55020,2.672919109026964,0.5848684210526316,0.924122807017544,0.4760964912280702,0.6178194607268465,0.337,1
RR,Fast Gourmet,"SHOP 1023, 1/F, YOHO MALL I, 9 LONG YAT ROAD, YUEN LONG, NEW TERRITORIES",,114.03880976794233,22.44573523404344,1283.0,25,0,0,0,4,0,0,0,0,36.97505482456141,55020,2.672919109026964,0.5848684210526316,0.924122807017544,0.4760964912280702,0.6178194607268465,0.337,1
RR,新高星,"SHOP NO. 5, G/F, HO SING BUILDING, 28 KAM FAI PATH, YUEN LONG, NEW TERRITORIES",,114.02618251462752,22.44242278972753,1280.0,54,0,0,5,1,1,0,3,0,38.80377266046056,18040,2.724966622162884,0.4091131798138167,0.8265556099951005,0.4473297403233709,0.5487316421895861,0.32,1
RR,Trendy Snack,"SHOP LG01, LG1/F, TIN YIU PLAZA, TIN YIU ESTATE, 2 TIN WU ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,114.00365095306358,22.45076395685355,1185.0,11,1,0,3,4,2,0,0,0,49.9900263958034,22590,2.970915227317848,0.4678739683918607,0.9611413679040396,0.4798356109459053,0.161901925749454,0.077,1
RR,Palace Yoho Mall,"MINOR PORTION OF SHOP 1021 ON LEVEL 1, YOHO MALL I, 9 LONG YAT ROAD, YUEN LONG, NEW TERRITORIES",,114.03880976794233,22.44573523404344,1283.0,25,0,0,0,4,0,0,0,0,36.97505482456141,55020,2.672919109026964,0.5848684210526316,0.924122807017544,0.4760964912280702,0.6178194607268465,0.337,1
RR,CHANCE,"SHOP F, G/F, WING FAT HOUSE, 12-42 MA MIU ROAD, YUEN LONG, NEW TERRITORIES",,114.0215312289174,22.44645645490216,1300.0,29,0,0,2,3,0,0,0,0,38.67840320301461,30040,2.576456310679612,0.599152143193594,0.981629769194536,0.3956665096561469,0.6322815533980582,0.165,1
RR,Godiva Chocolatier,"SHOP NO.1043A, LEVEL 1, YOHO MALL 1, 9 LONG YAT ROAD , YUEN LONG, NEW TERRITORIES",,114.03880976794233,22.44573523404344,1283.0,25,0,0,0,4,0,0,0,0,36.97505482456141,55020,2.672919109026964,0.5848684210526316,0.924122807017544,0.4760964912280702,0.6178194607268465,0.337,0
RR,大成麵館,"SHOP NO. 8, G/F, KUEN YICK BUILDING, 18 CHUN YIN SQUARE, YUEN LONG, NEW TERRITORIES",,114.02296193597044,22.44646248987246,1302.0,24,0,0,0,4,0,0,5,0,39.62338419156601,24900,2.441282979824108,0.5132443314261496,0.8770926043653317,0.4562407289680017,0.7133988618727367,0.241,1
RR,6號士多,"G/F, NO. 6 HA TSUEN SHI, HTSL 19 S.A., YUEN LONG, NEW TERRITORIES",,113.99358914885369,22.44681054840181,1203.0,1,0,0,0,4,1,0,0,0,36.79247237569061,29110,2.925252525252525,0.4827348066298342,0.9544198895027624,0.511049723756906,0.7333333333333333,0.31,1
RR,BAR PACIFIC,"SHOP 4 & 9, G/F, CHUN CHU HOUSE, 1 CASTLE PEAK ROAD, YUEN LONG, NEW TERRITORIES",,114.03175706697245,22.44472001793084,1267.0,16,1,0,4,2,0,0,5,0,51.30138011306951,25040,2.8261278195488724,0.4768872630528766,0.8207515796474892,0.4526105753242434,0.5939849624060151,0.317,1
RR,Starbucks Coffee,"G/F(PORTION), PHASE I, HARBOUR PLAZA RESORT CITY, 12 TIN YAN ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,114.00289884489166,22.45834408908074,1186.0,2,0,0,0,3,1,0,0,1,37.85039104638619,38860,2.600280504908836,0.5009439050701187,0.9378371089536138,0.4443096008629989,0.6949509116409537,0.4,1
RR,松記甜品(外賣店),"SHOP LG14, LOWER GROUND 1 FLOOR, TIN YIU PLAZA, TIN YIU ESTATE, TIN WU ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,114.00365095306358,22.45076395685355,1185.0,11,1,0,3,4,2,0,0,0,49.9900263958034,22590,2.970915227317848,0.4678739683918607,0.9611413679040396,0.4798356109459053,0.161901925749454,0.077,0
RR,夜貓。燒,"SHOP NO. 4, G/F, KUEN YICK BUILDING, 18 CHUN YIN SQUARE, YUEN LONG, NEW TERRITORIES",,114.02296193597044,22.44646248987246,1302.0,24,0,0,0,4,0,0,5,0,39.62338419156601,24900,2.441282979824108,0.5132443314261496,0.8770926043653317,0.4562407289680017,0.7133988618727367,0.241,1
RR,牛極,"SHOP 6 ON G/F, HO SHUN LEE BUILDING, NO. 9 FUNG YAU STREET SOUTH, YUEN LONG, NEW TERRITORIES",,114.03456785438328,22.44198605066257,1278.0,47,0,0,5,2,0,0,0,0,38.64841597796144,24040,2.2365988909426986,0.5484848484848485,0.8829201101928374,0.4862258953168044,0.66728280961183,0.474,1
RR,樂湖刀削麵,"SHOP NO. C41B, 1/F, COMMERCIAL DEVELOPMENT OF LOCWOOD COURT, KINGSWOOD VILLAS, 1 TIN WU ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,114.00027000000011,22.451310000000035,1183.0,8,0,0,1,1,0,0,0,0,38.22707665081296,34130,2.796473863284875,0.5141024222984183,0.8999004534896582,0.4533790509899347,0.7318280235075781,0.351,1
RR,成都冒菜,"SHOP NO. 6, G/F, LUEN FAT HOUSE, 14-48 PING CHEONG PATH, YUEN LONG, NEW TERRITORIES",,114.02296964732136,22.447349253318905,1302.0,29,2,1,0,3,0,0,0,0,39.62338419156601,24900,2.441282979824108,0.5132443314261496,0.8770926043653317,0.4562407289680017,0.7133988618727367,0.241,1
RR,合興車仔麵,"PORTION OF SHOP A1, G/F, YUE FUNG MANSION, 59 YUEN LONG ON NING ROAD, YUEN LONG, NEW TERRITORIES",,114.02695851122354,22.445938662833512,1263.0,14,0,0,3,8,6,0,1,1,38.25782190132371,21290,2.4769001490312967,0.5577617328519856,0.8038507821901324,0.4554753309265945,0.4947839046199702,0.303,1
RR,八囍牛雜粉麵,"STALL TY06, MARKET ON THE GROUND FLOOR, TIN YAN SHOPPING CENTRE, TIN YAN ESTATE, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,113.99623355548653,22.46245528685975,1194.0,3,2,1,7,1,1,0,0,0,50.93758106355382,11820,2.017193048028406,0.4216231239577543,0.984343153603854,0.4924031869557161,0.0,0.101,1
RR,AT Square,"SHOP NO. 10, ON THE GROUND FLOOR, YUCCIE SQUARE, NO. 38 YUEN LONG ON NING ROAD, YUEN LONG, NEW TERRITORIES",,114.02767281701216,22.44702361638053,1264.0,9,0,0,0,4,0,0,0,0,37.30311427817366,32720,2.510934393638171,0.5373449458960148,0.918712061229876,0.4040643969385062,0.4758117958913188,0.157,1
RR,OSCAR KITCHEN,"G/F, 42 HANG MEI TSUEN, PING SHAN, YUEN LONG, NEW TERRITORIES",,114.007434627976,22.444608329071016,1227.0,6,0,0,0,2,1,0,0,0,37.77562417871222,20030,2.3511843460350152,0.5063512921594393,0.9605781865965834,0.4332019272886552,0.4294541709577755,0.336,1
RR,郭仔記車仔麵,"SHOP F, G/F, SHUN FAT MANSION, 17 KIK YEUNG ROAD, YUEN LONG, NEW TERRITORIES",,114.02479229216686,22.44579914605515,1296.0,21,1,0,2,3,0,0,0,4,38.72842360193747,25230,2.643771827706636,0.4782034346103038,0.9154557463672393,0.4429766622633201,0.5820721769499418,0.309,1
RR,SUN PO BEEF OFFAL NOODLE EXPERT,"SHOP 5, G/F, FUNG CHEUNG BUILDING, NO. 33-43 FUNG CHEUNG ROAD, YUEN LONG, NEW TERRITORIES",,114.03276121897284,22.442447683979964,1277.0,23,3,0,0,3,0,0,3,0,51.217267552182165,25860,2.886089813800657,0.4387096774193548,0.9445920303605312,0.4360531309297912,0.8181818181818182,0.68,1
RR,MUSIC CAFE,"SHOP B ( MAJOR PORTION), G/F, HANG FAT MANSION, 12 CASTLE PEAK ROAD, YUEN LONG, NEW TERRITORIES",,114.03165095207822,22.444216726554657,1272.0,21,1,0,4,1,0,0,2,0,49.96235776660493,25850,2.8243647234678626,0.4850489547499338,0.9002381582429214,0.4416512304842551,0.6913303437967115,0.556,1
RR,彩,"SHOP 14, GROUND FLOOR, YICK LEE MANSION, 26 KIN TAK STREET, YUEN LONG, NEW TERRITORIES",,114.03006660474,22.44107045346921,1275.0,11,0,0,0,3,0,0,1,0,51.89956195244055,20040,2.8035087719298244,0.4605757196495619,0.8792240300375469,0.4618272841051314,0.656140350877193,0.549,1
RR,大肚DUM,"G/F, 44 HANG MEI TSUEN, PING SHAN, YUEN LONG, NEW TERRITORIES",,114.00741618778903,22.44453289194243,1227.0,6,0,0,0,3,1,0,0,0,37.77562417871222,20030,2.3511843460350152,0.5063512921594393,0.9605781865965834,0.4332019272886552,0.4294541709577755,0.336,1
RR,MARSHAL NOODLES,"SHOP NO. 78 & 79, G/F, FU SHING BUILDING, 9 SAI CHING STREET, YUEN LONG, NEW TERRITORIES",,114.02787700017348,22.44241893405207,1288.0,30,0,0,2,1,0,0,0,0,50.16808149405772,19220,2.3967446592065107,0.4698641765704584,0.9032258064516128,0.4847198641765705,0.681586978636826,0.299,1
RR,T-FRESH,"SHOP 1091, LEVEL 1, YOHO MALL I, 9 YUEN LUNG STREET, YUEN LONG, NEW TERRITORIES",,114.03567066138407,22.44405147733356,1281.0,13,0,0,0,0,0,0,0,0,36.286546928156895,50040,2.7253886010362693,0.5595357214328597,0.9181508905343206,0.4573744246547929,0.6247613853286065,0.273,1
RR,L Kitchen,"SHOP 1023, 1/F, ONE SKY MALL, NO. 8 TIN SAU ROAD, TIN SHUI WAI, NEW TERRITORIES",,114.00344115402709,22.4646016827154,1200.0,25,1,0,0,2,0,0,0,1,38.19106699751861,30800,2.697456492637216,0.503970223325062,0.9436724565756824,0.4719602977667493,0.7918340026773761,0.421,1
RR,法國小屋,"SHOP I, G/F, KEI YIP BUILDING, NO. 9-15 HOP YICK ROAD, YUEN LONG, NEW TERRITORIES",,114.03173351382452,22.441647379864776,1275.0,32,0,0,1,2,1,0,0,0,51.89956195244055,20040,2.8035087719298244,0.4605757196495619,0.8792240300375469,0.4618272841051314,0.656140350877193,0.549,1
RR,CHIU HING STEWED BEEF,"SHOP F, G/F, SHUN FAT HOUSE, 54-56 KAU YUK ROAD, YUEN LONG, NEW TERRITORIES",,114.02674343158805,22.443145016414647,1270.0,39,0,0,1,9,1,0,2,1,50.41146677471637,18500,2.2936802973977697,0.4627228525121556,0.7690437601296597,0.4457050243111831,0.5241635687732342,0.365,1
RR,大囍牛雜粉麵,"STALL NOS. M409, M411 & M413, G/F, MARKET PLACE OF TIN SHING SHOPPING CENTRE, TIN SHING COURT, 3 TIN CHING STREET, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,114.00277730729562,22.44894026427015,1184.0,6,0,0,6,2,0,0,0,0,50.59786566061629,32810,2.9557080474111044,0.5273322076825665,0.9792106373997468,0.4855951878429717,0.9767623206487837,0.539,1
RR,DA JIA TARO BALL,"SHOP G2E, G/F, TIN SHUI SHOPPING CENTRE, TIN SHUI ESTATE, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,113.99845073651449,22.45590491334717,1182.0,12,2,1,0,2,1,0,0,0,49.96645240901724,23930,3.080798910576487,0.4618019743627523,0.9619124797406808,0.4841608958302637,0.1208579210167952,0.073,1
RR,鴻仔記車仔麵,"SHOP NO. 8, PING YAN SHOPPING CENTRE, PING YAN COURT, 65 PING HA ROAD, YUEN LONG, NEW TERRITORIES",,114.01077446466805,22.443127841794315,1228.0,0,0,0,0,1,0,0,0,0,37.4329268292683,43370,3.1538461538461537,0.5304878048780488,0.888550135501355,0.4186991869918699,0.6239316239316239,0.262,1
RR,81手工餃子,"SHOP 13, G/F, COMET MANSION, 45-67 FUNG CHEUNG ROAD, YUEN LONG, NEW TERRITORIES",,114.03245100473634,22.442468638737907,1277.0,22,3,0,0,7,0,0,3,0,51.217267552182165,25860,2.886089813800657,0.4387096774193548,0.9445920303605312,0.4360531309297912,0.8181818181818182,0.68,1
RR,喜麵,"SHOP P4, G/F, TUNG FAT BUILDING, 9 PING WUI STREET, YUEN LONG, NEW TERRITORIES",,114.02227227297716,22.446186431891377,1300.0,33,0,0,3,2,0,0,0,0,38.67840320301461,30040,2.576456310679612,0.599152143193594,0.981629769194536,0.3956665096561469,0.6322815533980582,0.165,1
RR,Hung Fat,"G/F, SHEUNG TSUEN, 13 MAIN ROAD, YUEN LONG, NEW TERRITORIES",,114.10177571424369,22.43268243150445,1335.0,0,0,0,0,5,1,0,0,0,51.67259414225941,25400,2.537154989384289,0.5372384937238494,0.9138075313807532,0.4251046025104602,0.5753715498938429,0.342,0
RR,ACCRO COFFEE,"SHOP D, G/F, KAM SHING BUILDING, 162-168 YUEN LONG ON NING ROAD, YUEN LONG, NEW TERRITORIES",,114.02256790270218,22.446101313664627,1300.0,24,0,0,2,3,0,0,5,0,38.67840320301461,30040,2.576456310679612,0.599152143193594,0.981629769194536,0.3956665096561469,0.6322815533980582,0.165,1
RR,BAR PACIFIC,"SHOP 1 & 2, G/F, HO YUET BUILDING, 5 ON LEUNG LANE, YUEN LONG, NEW TERRITORIES",,114.02511063684948,22.442287380081737,1303.0,39,0,0,0,1,0,0,1,0,38.42843808338519,30790,2.614425162689805,0.512341837792989,0.840282099149554,0.4326903132130263,0.596529284164859,0.276,1
RR,Here Dessert,"SHOP 4, G/F, ON NING BUILDING, NOS.20-24,28-30,30A & 30B MA TIN ROAD, YUEN LONG, NEW TERRITORIES",,114.02531783749596,22.44210658243024,1303.0,37,0,0,2,1,0,0,2,0,38.42843808338519,30790,2.614425162689805,0.512341837792989,0.840282099149554,0.4326903132130263,0.596529284164859,0.276,1
RR,維港灣餃子坊,"SHOP NO. 2, G/F, PROSPEROUS BUILDING, 82 SHUI CHE KWUN STREET, YUEN LONG, NEW TERRITORIES",,114.0303499968864,22.444849560244407,1267.0,34,0,0,7,4,1,0,1,1,51.30138011306951,25040,2.8261278195488724,0.4768872630528766,0.8207515796474892,0.4526105753242434,0.5939849624060151,0.317,1
RR,優悠茶座,"G/F, SECTION B OF LOT NO. 5121 IN DD116, YUEN LONG, NEW TERRITORIES",,114.01887388300008,22.44590366400007,1304.0,1,0,0,1,3,0,0,1,0,37.79718875502008,23700,2.5304878048780486,0.5911646586345382,0.9389558232931728,0.5068273092369477,0.2865853658536585,0.254,1
RR,新三友,"SHOP D, G/F, SHUN HO BUILDING, 36 HOP CHOI STREET, YUEN LONG, NEW TERRITORIES",,114.02979327087746,22.442449108903503,1273.0,22,0,0,1,0,2,0,1,4,39.25190657769304,23070,2.893793103448276,0.4642516682554814,0.7030505243088656,0.4799809342230696,0.5903448275862069,0.232,1
RR,大囍牛雜粉麵,"SHOP NO. 13, G/F, COMMERCIAL BLOCK (ALSO KNOWN AS TIN CHAK SHOPPING CENTRE), TIN CHAK ESTATE, 71, 73, 75 AND 77 TIN SHUI ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,113.99845073651449,22.45590491334717,1182.0,12,2,1,0,2,1,0,0,0,49.96645240901724,23930,3.080798910576487,0.4618019743627523,0.9619124797406808,0.4841608958302637,0.1208579210167952,0.073,1
RR,渝林庭,"SHOP 4, G/F, YEE FUNG GARDEN, 38 MA TIN ROAD, YUEN LONG, NEW TERRITORIES",,114.02490000000012,22.441010000000063,1303.0,12,0,0,0,0,0,0,0,0,38.42843808338519,30790,2.614425162689805,0.512341837792989,0.840282099149554,0.4326903132130263,0.596529284164859,0.276,1
RR,BELLO DINING,"SHOP 2011-2013, 2/F, ONE SKY MALL, NO. 8 TIN SAU ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,114.00344115402709,22.4646016827154,1200.0,25,1,0,0,2,0,0,0,1,38.19106699751861,30800,2.697456492637216,0.503970223325062,0.9436724565756824,0.4719602977667493,0.7918340026773761,0.421,1
RR,維港灣餃子坊,"SHOP 4, G/F, KINGSTON COURT, 71-79 KAU YUK ROAD, YUEN LONG, NEW TERRITORIES",,114.024784748454,22.44288115410268,1303.0,48,0,0,1,5,0,0,1,0,38.42843808338519,30790,2.614425162689805,0.512341837792989,0.840282099149554,0.4326903132130263,0.596529284164859,0.276,1
RR,韓之美食,"UNIT 203, 2/F, THE RAINBOW, 22 WANG YIP STREET SOUTH, YUEN LONG, NEW TERRITORIES",,114.0274449130648,22.4486978177208,1265.0,5,1,0,0,3,0,0,1,0,37.01542952460383,30670,1.8941548183254344,0.6738949124270225,0.9599666388657214,0.5229357798165137,0.5797788309636651,0.446,0
RR,BAR PACIFIC,"SHOP G09, G09A & G10, G/F, GRANDEUR TERRACE, 88 TIN SHUI ROAD, YUEN LONG, NEW TERRITORIES",,114.00112154614231,22.467776412362127,1201.0,7,1,0,2,1,0,0,0,0,37.45813751717157,27260,3.44654871667082,0.4780565396572916,0.9769358687007448,0.4714048152700456,0.0,0.101,1
RR,Idou Dessert,"SHOP 1, G/F, 249 SHEUNG CHEUNG WAI, PING SHAN, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,114.00546922985608,22.44795215486596,1227.0,0,0,2,1,3,1,0,0,0,37.77562417871222,20030,2.3511843460350152,0.5063512921594393,0.9605781865965834,0.4332019272886552,0.4294541709577755,0.336,1
RR,Paul Café and Bistro,"SHOP D, G/F, LEE FAT HOUSE, NO. 5 YAN LOK SQUARE, YUEN LONG, NEW TERRITORIES",,114.02683772799878,22.443347146009728,1270.0,34,1,0,2,8,1,0,1,1,50.41146677471637,18500,2.2936802973977697,0.4627228525121556,0.7690437601296597,0.4457050243111831,0.5241635687732342,0.365,0
RR,8cm Coffee,"SHOP 14, G/F, HO SHUN LEE BUILDING, NO. 9 FUNG YAU STREET SOUTH, YUEN LONG, NEW TERRITORIES",,114.03456785438328,22.44198605066257,1278.0,47,0,0,5,2,0,0,0,0,38.64841597796144,24040,2.2365988909426986,0.5484848484848485,0.8829201101928374,0.4862258953168044,0.66728280961183,0.474,0
RR,TOMATO C HING,"SHOP NO. 4, G/F, CAMPBELL BUILDING, 9 KIK YEUNG ROAD, YUEN LONG, NEW TERRITORIES",,114.02472758387438,22.44489662463073,1296.0,37,1,1,1,4,1,0,0,2,38.72842360193747,25230,2.643771827706636,0.4782034346103038,0.9154557463672393,0.4429766622633201,0.5820721769499418,0.309,1
RR,AFTER TEN,"SHOP 3, G/F, KINGSTON COURT, 71-79 KAU YUK ROAD, YUEN LONG, NEW TERRITORIES",,114.024784748454,22.44288115410268,1303.0,48,0,0,1,5,0,0,1,0,38.42843808338519,30790,2.614425162689805,0.512341837792989,0.840282099149554,0.4326903132130263,0.596529284164859,0.276,0
RR,巧煑意,"G/F, SECTION E OF LOT NO. 5121 IN DD116, HUNG TSO TIN TSUEN, YUEN LONG, NEW TERRITORIES",,114.03029744235346,22.424754869390625,1250.0,0,0,0,0,2,0,0,0,0,51.5951873935264,40170,2.755868544600939,0.5366269165247018,0.9778534923339012,0.4863713798977853,0.7206572769953051,0.43,1
RR,大寶冰室,"SHOP 16 & 27, G/F, PHASE 2, HING FOOK BUILDING, 8 MAN HOP PATH, YUEN LONG, NEW TERRITORIES",,114.02347163950252,22.44495357966281,1296.0,17,0,1,6,3,6,0,5,0,38.72842360193747,25230,2.643771827706636,0.4782034346103038,0.9154557463672393,0.4429766622633201,0.5820721769499418,0.309,1
RR,牛腩王,"SHOP C4, G/F, ON WING BUILDING, 5-9 YUEN LONG ON NING ROAD, YUEN LONG, NEW TERRITORIES",,114.02923050989824,22.44591544496172,1268.0,22,2,0,0,2,1,0,2,1,39.66927430093209,25120,2.3653543307086613,0.5599201065246339,0.6524633821571239,0.4733688415446072,0.3826771653543307,0.223,1
RR,Cruising Specialty Coffee,"SHOP 4, G/F, YUCCIE SQUARE, 38 YUEN LONG ON NING ROAD, YUEN LONG, NEW TERRITORIES",,114.02767281701216,22.44702361638053,1264.0,9,0,0,0,4,0,0,0,0,37.30311427817366,32720,2.510934393638171,0.5373449458960148,0.918712061229876,0.4040643969385062,0.4758117958913188,0.157,1
RR,Wah Yuen,"G/F, 19 SAI TAI STREET, YUEN LONG, NEW TERRITORIES",,114.02950091009473,22.445772282055472,1268.0,35,2,0,0,2,1,0,2,1,39.66927430093209,25120,2.3653543307086613,0.5599201065246339,0.6524633821571239,0.4733688415446072,0.3826771653543307,0.223,1
RR,INSIDE BAR,"SHOP 22, G/F, YUCCIE SQUARE, NO. 38 YUEN LONG ON NING ROAD, YUEN LONG, NEW TERRITORIES",,114.02767281701216,22.44702361638053,1264.0,9,0,0,0,4,0,0,0,0,37.30311427817366,32720,2.510934393638171,0.5373449458960148,0.918712061229876,0.4040643969385062,0.4758117958913188,0.157,0
RR,新德園正宗手打魚蛋大王,"G/F, KIT MAN HOUSE, 5 KUK TING STREET, YUEN LONG, NEW TERRITORIES",,114.02954969277118,22.44482956940533,1268.0,26,1,1,0,3,0,0,0,1,39.66927430093209,25120,2.3653543307086613,0.5599201065246339,0.6524633821571239,0.4733688415446072,0.3826771653543307,0.223,1
RR,SIU WAR MAI SIN,"SHOP 2009, 2/F, NO. 8 TIN SAU ROAD, TIN SHUI WAI, NEW TERRITORIES",,114.00344115402709,22.4646016827154,1200.0,25,1,0,0,2,0,0,0,1,38.19106699751861,30800,2.697456492637216,0.503970223325062,0.9436724565756824,0.4719602977667493,0.7918340026773761,0.421,1
RR,T1Tea,"G/F, NO. 158 MA TIN TSUEN, YUEN LONG, NEW TERRITORIES",,114.02566116025002,22.43951959183417,1306.0,0,0,0,0,1,0,0,0,0,35.6605625252934,30740,2.582027168234065,0.5111290975313638,0.9797652772157022,0.4868474301902064,0.4545454545454545,0.269,0
RR,Starssy Cafe,"G/F, 9 TAI FUNG STREET, YUEN LONG, NEW TERRITORIES",,114.0302007151908,22.44577676637367,1266.0,30,3,0,3,6,1,0,5,1,50.61379900435594,21000,2.84424778761062,0.4704418170504045,0.7339763534536403,0.5115121344119478,0.3575221238938053,0.233,0
RR,The Third,"SHOP B, G/F, TAI FOOK BUILDING, 71 KIN TAK STREET, YUEN LONG, NEW TERRITORIES",,114.03139371146978,22.44113847261348,1275.0,19,0,0,1,2,0,0,1,0,51.89956195244055,20040,2.8035087719298244,0.4605757196495619,0.8792240300375469,0.4618272841051314,0.656140350877193,0.549,1
RR,HEATO X FINE,"SHOP 11, G/F, HO SHUN LEE BUILDING, 9 FUNG YAU STREET SOUTH, YUEN LONG, NEW TERRITORIES",,114.03456785438328,22.44198605066257,1278.0,47,0,0,5,2,0,0,0,0,38.64841597796144,24040,2.2365988909426986,0.5484848484848485,0.8829201101928374,0.4862258953168044,0.66728280961183,0.474,1
RR,NEW ANUGERAH RESTAURANT,"SHOP 19, G/F, WUN FAT BUILDING, 8 WANG FAT PATH, YUEN LONG, NEW TERRITORIES",,114.03044278455452,22.442314956543186,1274.0,34,0,0,0,2,0,0,2,1,38.33738244514107,25120,2.6546463245492373,0.5141065830721003,0.8171368861024033,0.4326018808777429,0.6407766990291263,0.346,1
RR,Sole Coffee,"SHOP 19-20, G/F, YIK FAT BUILDING, 11-15 FUNG YAU STREET NORTH, YUEN LONG, NEW TERRITORIES",,114.03288795334883,22.44372755868534,1276.0,17,3,0,0,5,1,0,0,0,49.052466990965954,25040,2.2914012738853504,0.4878387769284225,0.98679638637943,0.5198054204308548,0.7738853503184714,0.374,1
RR,COMEBUY TEA,"SHOP NOS. 2063, LEVEL 2, YOHO MALL 1, 9 LONG YAT ROAD, YUEN LONG, NEW TERRITORIES",,114.03880976794233,22.44573523404344,1283.0,25,0,0,0,4,0,0,0,0,36.97505482456141,55020,2.672919109026964,0.5848684210526316,0.924122807017544,0.4760964912280702,0.6178194607268465,0.337,1
