TYPE,SS,ADR,INFO,lng,lat,census_subnit,number_of_nearby_restaurants,number_of_bus_stops,number_of_MTR_stations,number_of_schools,number_of_commercial_facilities,number_of_government_facilities,number_of_religious_facilities,number_of_medical_facilities,number_of_hotel_facilities,mean_median_age,median_hs_income,mean_hs_size,labour_force_percent,chinese_percent,pop_m_percent,ten_oc_percent,rent_to_income_ratio,survive
RL,YUMMY(IRM),"SHOP NO. G7 , ON G/F., ISLAND RESORT MALL, 28 SIU SAI WAN ROAD, SIU SAI WAN, HONG KONG",#G#H,114.25022,22.266120000000058,321.0,12,3,0,0,0,1,0,0,0,37.82202689297917,64890,3.0808149405772496,0.5205554943238179,0.8890113523641574,0.4209192108453654,0.8298811544991511,0.377,0
RL,Fisholic,"SHOP 14, G/F., VICTOR COURT, 14-18 WANG ON ROAD, NORTH POINT, HONG KONG",#G#H,114.1920100000001,22.288320000000056,180.0,41,0,0,2,5,1,0,0,2,50.03577537058153,28620,2.1925,0.5136830102622577,0.8876852907639681,0.4338654503990878,0.54625,0.412,1
RL,PIZZA PIE,"G/F., 273 SHAU KEI WAN ROAD, SHAU KEI WAN, HONG KONG",,114.22624798222732,22.2791820821721,273.0,14,0,0,3,4,0,0,5,0,50.11441234405778,36500,2.3040847201210286,0.5062376887721602,0.9730794484569928,0.4425476034143139,0.6656580937972768,0.472,0
RL,McDonald's Restaurant,"SHOP UNIT G46, G/F., PARADISE MALL, HENG FA CHUEN, 100 SHING TAI ROAD, CHAI WAN, HONG KONG",,114.24054071970312,22.276035054715365,297.0,23,1,1,5,0,0,0,0,0,50.332654202620645,53070,2.971980370429001,0.5162458719505699,0.9090231170768084,0.4364014062000639,0.7753680544562292,0.245,1
RL,Good Taste House,"SHOP G, UG/F., SPLENDID PLACE, 16 SHIPYARD LANE, QUARRY BAY, HONG KONG",,114.21384226261353,22.28557118786759,240.0,6,0,0,0,2,2,0,0,0,52.36804384485666,61040,3.503692762186115,0.5231871838111298,0.8802698145025295,0.449831365935919,0.7370753323485968,0.289,1
RL,FLAMES,"SHOP A2, G/F.,  HOI WAN BUILDING,  25 HOI WAN STREET AND OUTSIDE SEATING ACCOMMODATION ON THE PAVEMENT AT SHOP FRONT, QUARRY BAY, HONG KONG",#A,114.21184468744872,22.28781519098571,238.0,32,0,0,0,0,0,0,0,1,50.09166976571216,31820,2.3061749571183534,0.5559687616214206,0.9178133134994422,0.4574191149126069,0.6312178387650086,0.277,1
RL,金樂軒雞煲魚鍋,"SHOP C3, G/F., CONWELL MANSION, NOS. 114-118, 122-126 WHARF ROAD, NORTH POINT, HONG KONG",,114.19794656997452,22.2922277600934,203.0,24,0,0,3,5,0,0,1,1,52.18484469832202,28480,2.260694108151735,0.4994644769725098,0.91217422349161,0.4112816851124598,0.6174334140435835,0.354,1
RL,HOPERS' BASE,"SHOP A, G/F., 6-8 FORT STREET, NORTH POINT, HONG KONG",,114.19624328343023,22.28946030712196,218.0,11,1,0,0,2,0,0,4,4,50.5510993485342,30040,2.4031311154598827,0.5700325732899023,0.9096091205211726,0.4096091205211726,0.7103718199608611,0.291,1
RL,GENKI SUSHI,"SHOP UNITS G51-52, G/F., PARADISE MALL, HENG FA CHUEN, HONG KONG",#G#H,114.24054071970312,22.276035054715365,297.0,23,1,1,5,0,0,0,0,0,50.332654202620645,53070,2.971980370429001,0.5162458719505699,0.9090231170768084,0.4364014062000639,0.7753680544562292,0.245,1
RL,TAK CHEONG RESTAURANT,"SHOP 2, G/F., TAI KUT HOUSE, 7 GREIG ROAD, QUARRY BAY, HONG KONG",,114.21439203164276,22.28400389770232,245.0,6,0,1,5,4,1,0,0,0,53.11532738095238,18830,2.4742268041237114,0.4589285714285714,0.8988095238095238,0.3958333333333333,0.6509572901325479,0.495,1
RL,ASHOKA INDIAN RESTAURANT,"PORTION F-02 OF SHOP F ON GROUND FLOOR, METRO MANSION, NOS. 251-261 SHAUKEIWAN ROAD, SHAU KEI WAN, HONG KONG",,114.22607422537452,22.27946694115153,272.0,13,0,0,3,3,0,0,5,0,52.43961352657005,27000,2.93201133144476,0.548792270531401,0.9816425120772948,0.4685990338164251,0.5580736543909348,0.262,1
RL,Catch,"GROUND FLOOR SHOP, HOI WAN BUILDING, NOS. 17, 19 AND 21 HOI WAN STREET, QUARRY BAY, HONG KONG",#E#F,114.21184468744872,22.28781519098571,238.0,32,0,0,0,0,0,0,0,1,50.09166976571216,31820,2.3061749571183534,0.5559687616214206,0.9178133134994422,0.4574191149126069,0.6312178387650086,0.277,1
RL,EVE BISTRO,"SHOP C1, GROUND FLOOR, CONWELL MANSION, NOS. 114-126 WHARF ROAD, NORTH POINT, HONG KONG",,114.19794656997452,22.2922277600934,203.0,24,0,0,3,5,0,0,1,1,52.18484469832202,28480,2.260694108151735,0.4994644769725098,0.91217422349161,0.4112816851124598,0.6174334140435835,0.354,0
RL,為食魚1南石鍋烤魚專門店,"G/F., 109 SHAU KEI WAN MAIN STREET EAST, SHAU KEI WAN, HONG KONG",#G#H,114.2301383587672,22.27907035140278,288.0,31,2,3,0,5,2,0,3,0,50.93287167891464,24930,2.7426356589147285,0.5211984171848502,0.9160542679479932,0.4479932165065008,0.6201550387596899,0.378,1
RL,Jade Garden,"1/F., CITYPLAZA THREE, TAIKOO SHING, ISLAND EAST, HONG KONG",#G,114.21690568058608,22.28765706638231,256.0,2,0,0,0,5,2,0,0,0,50.6700754808863,100040,3.3309002433090025,0.5071828585342099,0.8059410762113465,0.3956659362064767,0.8029197080291971,0.203,1
RL,海樂餃子店,"SHOP A, G/F., TUNG PO BUILDING, 483-497 KING'S ROAD, NORTH POINT, HONG KONG",,114.20176771199414,22.291708249734583,202.0,16,3,0,3,3,1,0,2,1,48.92801556420233,50640,2.4131455399061035,0.5257782101167315,0.8458171206225681,0.4377431906614786,0.5082159624413145,0.327,1
RL,Pizza Hut,"FIRST FLOOR, NORTH POINT ASIA-PAC COMMERCIAL CENTRE, NO. 10 NORTH POINT ROAD, NORTH POINT, HONG KONG",,114.19671887261644,22.291427162611583,204.0,22,0,0,2,0,1,0,3,1,38.65310462149135,22670,2.7447470817120623,0.494754749078537,0.8375389849730649,0.4930535866175219,0.445136186770428,0.312,1
RL,嵐本,"SHOP 45-48, G/F., FU LEE LOY MANSION, 9-27 KING WAH ROAD, NORTH POINT, HONG KONG",,114.19200380062313,22.28859097803412,180.0,38,0,0,0,4,1,0,0,1,50.03577537058153,28620,2.1925,0.5136830102622577,0.8876852907639681,0.4338654503990878,0.54625,0.412,0
RL,ASHIMA YUNNAN RESTAURANT,"SHOP 003-004, G/F., CITYPLAZA, 18 TAIKOO SHING ROAD, TAIKOO SHING, HONG KONG",,114.21779000000004,22.285690000000045,263.0,39,1,3,2,0,0,0,0,0,49.8010677808728,55000,2.901010101010101,0.5069637883008357,0.8765088207985144,0.4319870009285051,0.6902356902356902,0.251,1
RL,冰室串燒,"SHOP A, G/F., NO. 93 NAM ON STREET, SHAU KEI WAN, HONG KONG",,114.22639609045648,22.279328053015902,273.0,13,0,0,3,4,0,0,5,0,50.11441234405778,36500,2.3040847201210286,0.5062376887721602,0.9730794484569928,0.4425476034143139,0.6656580937972768,0.472,0
RL,Hundred Percent Restaurant,"SHOP NO. G16, G/F., ISLAND RESORT MALL, ISLAND RESORT, SIU SAI WAN, HONG KONG",,114.25069416800012,22.26642216100004,321.0,12,3,0,0,4,1,0,0,0,37.82202689297917,64890,3.0808149405772496,0.5205554943238179,0.8890113523641574,0.4209192108453654,0.8298811544991511,0.377,1
RL,味力冰室,"SHOP 3, G/F., KIU YING BUILDING, 2D - 2H FINNIE STREET, QUARRY BAY, HONG KONG",,114.21043459987754,22.28823277740192,237.0,56,0,2,3,1,3,0,1,0,53.27740518038853,25040,2.370614035087719,0.5296022201665125,0.9333950046253467,0.4185938945420906,0.5899122807017544,0.29,1
RL,KOREAN TASTE,"SHOP D AND E, G/F., 60 TANNER ROAD, NORTH POINT, HONG KONG",,114.20316572962474,22.29066763645536,223.0,20,0,0,1,2,0,0,3,0,50.63766266904823,59130,3.0931333859510657,0.507782597601429,0.881602449604491,0.3934677213574891,0.7537490134175217,0.346,1
RL,Pho Nhat Vietnamese Cuisine,"SHOP NOS. 14-15, G/F., AIA TOWER, 183 ELECTRIC ROAD, NORTH POINT, HONG KONG",,114.192478551619,22.28838168191183,180.0,48,0,0,2,3,0,0,0,1,50.03577537058153,28620,2.1925,0.5136830102622577,0.8876852907639681,0.4338654503990878,0.54625,0.412,0
RL,燒烤堂,"SHOP C, G/F., PAK LING MANSION, 5-11 MIU TUNG STREET, SHAU KEI WAN, HONG KONG",,114.23078192129304,22.28019289778554,288.0,40,0,2,4,6,0,0,1,0,50.93287167891464,24930,2.7426356589147285,0.5211984171848502,0.9160542679479932,0.4479932165065008,0.6201550387596899,0.378,1
RL,Yiu Tung Lung Shun Hin Seafood Restaurant,"SHOP 103-104, 1/F., YIU TUNG SHOPPING CENTRE, YIU TUNG ESTATE, SHAU KEI WAN, HONG KONG",,114.22419667906324,22.27736882505816,319.0,2,1,0,2,3,1,0,2,0,51.01495612868918,24100,3.084050840508405,0.456261632544536,0.955995745812284,0.4948152087210848,0.1398113981139811,0.12,1
RL,功夫點心,"G/F., 347-349 SHAU KEI WAN ROAD, SHAU KEI WAN, HONG KONG",,114.22743871539244,22.27753097297509,274.0,15,0,0,0,4,1,0,2,0,51.83258122743682,43250,2.7769423558897244,0.7111913357400722,0.9711191335740073,0.4720216606498195,0.5238095238095238,0.254,1
RL,忠記粥品,"SHOP 2, G/F., MILLAN HOUSE, 2-4 NORTH POINT ROAD, HONG KONG",,114.19685197723884,22.29086591037496,208.0,13,0,0,0,0,1,0,7,3,39.92896026129559,28680,2.4824324324324323,0.5002721829069134,0.9090909090909092,0.49210669569951,0.5716216216216217,0.287,1
RL,TSUI YUEN NOODLES,"SHOP NO. L15, LOWER GROUND FLOOR, FITFORT, 560 KING'S ROAD, NORTH POINT, HONG KONG",,114.20329000000004,22.29161000000005,216.0,18,1,0,1,5,0,0,1,0,52.62569115323855,34320,2.333640552995392,0.5323854660347551,0.934439178515008,0.4139020537124802,0.7410138248847926,0.283,0
RL,M6 CAFE,"G/F., 953 KING'S ROAD, QUARRY BAY, HONG KONG",,114.21007199874616,22.288629744336305,236.0,38,0,2,4,1,1,0,1,0,51.8013844515442,34760,2.4775725593667546,0.5143769968051118,0.8849840255591054,0.4352147674831381,0.7036059806508356,0.272,1
RL,菠蘿冰室,"SHOP G, GROUND FLOOR, HING CHEONG BUILDING, NO. 27 SHAU KEI WAN ROAD & NO. 7 TAI CHEONG STREET, HONG KONG",,114.220967886141,22.28370571149685,254.0,7,1,0,3,0,3,0,0,0,50.51615338164251,22480,2.4424778761061945,0.5205314009661836,0.9263285024154588,0.4359903381642512,0.6504424778761062,0.335,0
RL,No Record,"UNIT NO. 54-55 ON THE PORTION OF THE GROUND FLOOR OF THE PODIUM OF BLOCKS 1, 2 AND 3 CITY GARDEN, NO. 233 ELECTRIC ROAD, HONG KONG",#F,114.19502606345112,22.29118911656141,195.0,14,0,0,5,0,0,0,1,1,51.07499658329917,54590,3.4095992544268405,0.4689080224135574,0.8752220855541889,0.4269509361760284,0.7684063373718546,0.357,1
RL,Greyhound Cafe,"SHOP 007, G/F., CITYPLAZA, 18 TAIKOO SHING ROAD, TAIKOO SHING, HONG KONG",,114.21779000000004,22.285690000000045,263.0,39,1,3,2,0,0,0,0,0,49.8010677808728,55000,2.901010101010101,0.5069637883008357,0.8765088207985144,0.4319870009285051,0.6902356902356902,0.251,1
RL,譚仔雲南米線,"SHOP B & C, G/F., RIALTO MANSION, NO. 177 KING'S ROAD, NORTH POINT, HONG KONG",,114.19399735247436,22.289143806458057,184.0,21,0,1,4,3,3,0,1,1,50.89625302175665,22510,2.3570750237416904,0.48348106365834,0.8746978243352136,0.3521353746978243,0.5299145299145299,0.278,1
RL,No Record,"PORTION D, SHOP 260 & 261 ON SECOND FLOOR, CITY PLAZA, 18 TAIKOO SHING ROAD, TAIKOO SHING, ISLAND EAST, HONG KONG",,114.21779000000004,22.285690000000045,263.0,39,1,3,2,0,0,0,0,0,49.8010677808728,55000,2.901010101010101,0.5069637883008357,0.8765088207985144,0.4319870009285051,0.6902356902356902,0.251,0
RL,水門泰式海南雞飯專門店,"SHOP A38, G/F., TAI ON BUILDING, 57-87 SHAU KEI WAN ROAD, SHAU KEI WAN, HONG KONG",,114.22197706728332,22.282777122353565,269.0,28,1,3,0,4,1,0,2,0,51.51549431696333,18980,2.204728132387707,0.4876688826935449,0.8992065194081064,0.4392022303238259,0.5569739952718676,0.449,1
RL,GENKI SUSHI,"MINOR PORTION OF SHOP 8, SHOP 9 & MAJOR PORTION OF SHOP 10, G/F., AIA TOWER, 183 ELECTRIC ROAD, NORTH POINT, HONG KONG",#G#H,114.192478551619,22.28838168191183,180.0,48,0,0,2,3,0,0,0,1,50.03577537058153,28620,2.1925,0.5136830102622577,0.8876852907639681,0.4338654503990878,0.54625,0.412,1
RL,Brothers Bar & Grill,"SHOP A, G/F., TAK FAT BUILDING, 11-17 FINNIE STREET, QUARRY BAY, HONG KONG",,114.21020636065408,22.28884356668631,236.0,29,0,1,5,1,0,0,1,0,51.8013844515442,34760,2.4775725593667546,0.5143769968051118,0.8849840255591054,0.4352147674831381,0.7036059806508356,0.272,0
RL,Fairwood Fast Food,"1/F. (PORTION), KING'S HOUSE, NO. 971 KING'S ROAD, QUARRY BAY, HONG KONG",,114.21047717994566,22.28766280798598,237.0,54,0,2,3,1,3,0,1,1,53.27740518038853,25040,2.370614035087719,0.5296022201665125,0.9333950046253467,0.4185938945420906,0.5899122807017544,0.29,1
RL,TAI HING,"SHOP G37, G/F., PARADISE MALL,100 SHING TAI ROAD, HENG FA CHUEN, CHAI WAN, HONG KONG",,114.24024000000009,22.276640000000043,297.0,23,0,3,2,0,1,0,0,0,50.332654202620645,53070,2.971980370429001,0.5162458719505699,0.9090231170768084,0.4364014062000639,0.7753680544562292,0.245,1
RL,SOUR AND SPICY NOODLE CO.,"SHOP NO. 53, G/F., CITY GARDEN, 233 ELECTRIC ROAD, NORTH POINT, HONG KONG",,114.19311691736482,22.290727064148868,195.0,4,0,0,0,7,0,0,0,0,51.07499658329917,54590,3.4095992544268405,0.4689080224135574,0.8752220855541889,0.4269509361760284,0.7684063373718546,0.357,1
RL,Chaology,"SHOP NOS. 3-4, G/F., AIA TOWER, 183 ELECTRIC ROAD, NORTH POINT, HONG KONG",,114.192478551619,22.28838168191183,180.0,48,0,0,2,3,0,0,0,1,50.03577537058153,28620,2.1925,0.5136830102622577,0.8876852907639681,0.4338654503990878,0.54625,0.412,1
RL,PUBLIC,"AREA B, 37/F., ONE ISLAND EAST, 18 WESTLANDS ROAD, EASTERN, HONG KONG",#E#F#G#H,114.21338570034754,22.28609442817332,237.0,6,0,0,0,2,1,0,0,0,53.27740518038853,25040,2.370614035087719,0.5296022201665125,0.9333950046253467,0.4185938945420906,0.5899122807017544,0.29,1
RL,DONDONYA,"SHOP NOS. U8, 9 & 30, UPPER GROUND FLOOR, FITFORT, 560 KING'S ROAD, NORTH POINT, HONG KONG",#G#H,114.20329000000004,22.29161000000005,216.0,18,1,0,1,5,0,0,1,0,52.62569115323855,34320,2.333640552995392,0.5323854660347551,0.934439178515008,0.4139020537124802,0.7410138248847926,0.283,0
RL,CA-TU-YA (FORTRESS HILL),"SHOP E, GROUND FLOOR, WAH HOI MANSION, 254-280 ELECTRIC ROAD, HONG KONG",,114.19385083680686,22.289291286044417,184.0,19,0,1,4,5,3,0,1,2,50.89625302175665,22510,2.3570750237416904,0.48348106365834,0.8746978243352136,0.3521353746978243,0.5299145299145299,0.278,1
RL,VILLA VILLA,"G/F., BLOCK A, TUNG FAT BUILDING, 25A KAM PING STREET, NORTH POINT, HONG KONG",,114.2001957698726,22.290384202399466,221.0,27,0,5,8,0,0,0,2,1,51.93131188118812,25070,2.48768472906404,0.5376237623762377,0.8886138613861386,0.4415841584158416,0.5344827586206896,0.226,1
RL,Hong Kong Taste Cusine,"G/F., NO. 37 SHAU KEI WAN MAIN STREET EAST, HONG KONG",#F#G#H,114.23073615610168,22.280474739279825,288.0,37,0,1,4,5,0,0,1,0,50.93287167891464,24930,2.7426356589147285,0.5211984171848502,0.9160542679479932,0.4479932165065008,0.6201550387596899,0.378,1
RL,JOYOUS RESTAURANT,"SHOP 1-2, G/F.,  I-UNIQ RESIDENCE, 295-305 SHAU KEI WAN ROAD, SHAU KEI WAN, HONG KONG",,114.22666271879648,22.27849648440187,273.0,21,0,0,0,6,1,0,4,0,50.11441234405778,36500,2.3040847201210286,0.5062376887721602,0.9730794484569928,0.4425476034143139,0.6656580937972768,0.472,1
RL,Ping Kee Restaurant,"109 & 111 (1/F.), 113 (G/F. & 1/F.), SHAU KEI WAN MAIN STREET EAST, SHAU KEI WAN, HONG KONG",,114.23054999403216,22.280435009058763,288.0,42,0,2,1,5,0,0,1,0,50.93287167891464,24930,2.7426356589147285,0.5211984171848502,0.9160542679479932,0.4479932165065008,0.6201550387596899,0.378,1
RL,MOU MOU CLUB,"SHOP NOS. 8B, 9 & 10, UG/F., ISLAND RESORT MALL, 28 SIU SAI WAN ROAD, SIU SAI WAN, HONG KONG",,114.25022,22.266120000000058,321.0,12,3,0,0,0,1,0,0,0,37.82202689297917,64890,3.0808149405772496,0.5205554943238179,0.8890113523641574,0.4209192108453654,0.8298811544991511,0.377,1
RL,金味軒,"G/F., NO. 107 SHAU KEI WAN MAIN STREET EAST, SHAU KEI WAN, HONG KONG",,114.23011765546636,22.27910559730563,288.0,31,2,3,0,4,2,0,3,0,50.93287167891464,24930,2.7426356589147285,0.5211984171848502,0.9160542679479932,0.4479932165065008,0.6201550387596899,0.378,1
RL,金味軒燒鵝餐室,"G/F., 328 SHAU KEI WAN ROAD, SHAU KEI WAN, HONG KONG",,114.22606785512812,22.278797059449744,285.0,17,0,0,0,4,0,0,5,0,51.379285714285714,23040,2.0783847980997625,0.468,0.9851428571428572,0.4302857142857142,0.6235154394299287,0.317,1
RL,MERAKU Japanese Restaurant,"SHOP D, G/F., 163-163B KING'S ROAD, NORTH POINT, HONG KONG",,114.19276722116948,22.28391114546105,188.0,43,0,0,2,1,0,0,0,2,50.250556173526135,60110,3.1710758377425043,0.5253058954393771,0.7722469410456062,0.378476084538376,0.7804232804232805,0.331,1
RL,新榮興粥店,"G/F., DOLLAR MANSION, 152 SHAU KEI WAN ROAD, SHAU KEI WAN, HONG KONG",,114.22245885907785,22.28113611334988,280.0,24,0,1,9,6,2,0,2,0,51.021897810218974,25530,2.2532894736842106,0.5401459854014599,0.8547445255474453,0.4620437956204379,0.5476973684210527,0.361,1
RL,ANCIENT MOON,"SHOP 29 (29A KAM PING STREET), G/F., BLOCK B, TUNG FAT BUILDING, 29, 29A, 31, 31A, 33, 33A, 35 & 35A KAM PING STREET, HONG KONG",,114.20023533245558,22.29021945609256,221.0,26,0,5,8,0,0,0,2,1,51.93131188118812,25070,2.48768472906404,0.5376237623762377,0.8886138613861386,0.4415841584158416,0.5344827586206896,0.226,1
RL,聚潮潮汕地道美食,"SHOP NO. 4 ON GROUND FLOOR, NGAN FAI BUILDING, NOS. 84-94 WHARF ROAD, HONG KONG",,114.1972850701759,22.292091302709693,203.0,31,0,0,5,2,0,0,1,0,52.18484469832202,28480,2.260694108151735,0.4994644769725098,0.91217422349161,0.4112816851124598,0.6174334140435835,0.354,1
RL,TAK HING LOONG BEAN CURD SHOP,"SHOP 1Q, G/F., MARVEL BUILDING, 1Q-1Y MARBLE ROAD, NORTH POINT, HONG KONG",,114.1991641252298,22.291731928611043,205.0,18,0,0,2,7,0,0,3,2,38.86827747466874,31710,2.299283154121864,0.5837879968823071,0.8293063133281372,0.4060795011691348,0.449820788530466,0.343,1
RL,PIZZAEXPRESS,"SHOP NO. G2, G/F., KORNHILL PLAZA, 1 KORNHILL ROAD, HONG KONG",,114.21610001205283,22.28498064087936,246.0,27,2,6,5,1,2,0,0,0,51.020389669234255,35160,2.798393913778529,0.4825555052106932,0.9314302975381362,0.4364899561999698,0.8448858833474218,0.465,1
RL,星‧韓式小館,"SHOP A2 & A5, G/F., RIVIERA MANSION, NO. 2A HOI WAN STREET & NOS. 18, 20 & 22 HOI TAI STREET, QUARRY BAY, HONG KONG",,114.21160999415986,22.28826999305201,238.0,44,0,0,1,0,0,0,0,1,50.09166976571216,31820,2.3061749571183534,0.5559687616214206,0.9178133134994422,0.4574191149126069,0.6312178387650086,0.277,1
RL,太平飯店,"SHOP D, G/F., JAVA COMMERCIAL CENTRE, 124-132 JAVA ROAD, NORTH POINT, HONG KONG",,114.20047212122029,22.2921707631518,206.0,41,0,5,5,5,2,0,1,1,53.055016181229774,25000,2.2888888888888888,0.4627831715210356,0.9077669902912622,0.4239482200647249,0.6481481481481481,0.491,1
RL,新橋美食,"SHOP NO. 43, G/F., CHEERFUL GARDEN, 23 SIU SAI WAN ROAD, CHAI WAN, HONG KONG",,114.25104198709649,22.26306020387591,323.0,7,0,0,7,3,1,0,0,0,51.862045076667286,33210,2.925945945945946,0.518751154627748,0.9469794938111952,0.4731202660262331,0.9589189189189188,,1
RL,Kas Simply Deli,"GROUND FLOOR, LAI WAH MANSION, 877 KING'S ROAD, QUARRY BAY, LOT NUMBER Q.B.M.L. NO. 4 SEC. D, HONG KONG",,114.20963404430525,22.29006761791653,236.0,12,1,0,2,5,2,0,2,1,51.8013844515442,34760,2.4775725593667546,0.5143769968051118,0.8849840255591054,0.4352147674831381,0.7036059806508356,0.272,1
RL,Victoria Harbour Supreme,"SHOP NO. T3, 3/F., KORNHILL PLAZA, 1 KORNHILL ROAD, QUARRY BAY, HONG KONG",#G#H,114.21610001205283,22.28498064087936,246.0,27,2,6,5,1,2,0,0,0,51.020389669234255,35160,2.798393913778529,0.4825555052106932,0.9314302975381362,0.4364899561999698,0.8448858833474218,0.465,1
RL,翠湖軒,"SHOP B1 & B2, G/F., ON YIP BUILDING, 100 & 104 SAI WAN HO STREET, SAI WAN HO, HONG KONG",,114.22229901618432,22.28100807977887,280.0,23,0,1,8,3,2,0,2,0,51.021897810218974,25530,2.2532894736842106,0.5401459854014599,0.8547445255474453,0.4620437956204379,0.5476973684210527,0.361,1
RL,KFC,"SHOP 1, G/F., 283 SHAU KEI WAN ROAD, HONG KONG",,114.22642458892727,22.27885367920568,273.0,18,0,0,0,6,0,0,5,0,50.11441234405778,36500,2.3040847201210286,0.5062376887721602,0.9730794484569928,0.4425476034143139,0.6656580937972768,0.472,1
RL,食鮮燒烤海鮮日式料理專門店,"SHOP 15, G/F., TUNG HING BUILDING, 28-40A SHAU KEI WAN MAIN STREET EAST, SHAU KEI WAN, HONG KONG",#F#G#H,114.23015277564063,22.28006188863891,278.0,46,0,3,0,4,0,0,1,0,51.4291140870461,25570,2.728742094167252,0.5101725469997425,0.9072881792428534,0.4648467679629153,0.7666900913562895,0.3,1
RL,孖寶小廚,"SHOP 2, G/F & SHOP 2 OF C/L., HO KING BUILDING, 132-136 SHAU KEI WAN MAIN STREET EAST, SHAU KEI WAN, HONG KONG",,114.22985898993436,22.27750788083184,277.0,15,0,0,4,8,1,0,1,0,50.28173241852487,26000,2.8790123456790124,0.5222984562607204,0.934819897084048,0.4099485420240137,0.7358024691358025,0.381,1
RL,BIG BOIL'S CLUB,"SHOP 116-125, 1/F., MARBLE GARDEN, 33 MARBLE ROAD, NORTH POINT, HONG KONG",#F,114.20080345785284,22.29209364964258,206.0,43,2,5,5,3,3,0,3,1,53.055016181229774,25000,2.2888888888888888,0.4627831715210356,0.9077669902912622,0.4239482200647249,0.6481481481481481,0.491,1
RL,Cafe de Coral,"SHOP NOS.121 & 122, FIRST FLOOR, CITYPLAZA, 18 TAIKOO SHING ROAD, TAIKOO SHING, HONG KONG",,114.21779000000004,22.285690000000045,263.0,39,1,3,2,0,0,0,0,0,49.8010677808728,55000,2.901010101010101,0.5069637883008357,0.8765088207985144,0.4319870009285051,0.6902356902356902,0.251,1
RL,Fairwood Fast Food,"SHOP NO. 1, G/F., H21, NO. 333 SHAU KEI WAN ROAD, SHAU KEI WAN, HONG KONG",,114.2270590151786,22.2780238288818,273.0,21,0,0,0,4,1,0,3,0,50.11441234405778,36500,2.3040847201210286,0.5062376887721602,0.9730794484569928,0.4425476034143139,0.6656580937972768,0.472,1
RL,東橋,"FLAT E, G/F, PO FUK BLDG, 312-322 SHAU KEI WAN ROAD, HONG KONG",,114.22588303416308,22.27904885182113,285.0,17,0,0,2,3,0,0,5,0,51.379285714285714,23040,2.0783847980997625,0.468,0.9851428571428572,0.4302857142857142,0.6235154394299287,0.317,1
RL,Kam Tung Tai,"SHOP NO. 2 ON MEZZANINE FLOOR & PORTION OF G/F., EASTWAY TOWERS, NOS. 59-99 SHAU KEI WAN MAIN STREET EAST, HONG KONG",,114.2304524286792,22.279722170103213,288.0,46,0,3,3,5,0,0,1,0,50.93287167891464,24930,2.7426356589147285,0.5211984171848502,0.9160542679479932,0.4479932165065008,0.6201550387596899,0.378,1
RL,Rakuraku Ramen,"SHOP NO. F10, 1/F., KORNHILL PLAZA NORTH, 1 KORNHILL ROAD, QUARRY BAY, HONG KONG",,114.21610001205283,22.28498064087936,246.0,27,2,6,5,1,2,0,0,0,51.020389669234255,35160,2.798393913778529,0.4825555052106932,0.9314302975381362,0.4364899561999698,0.8448858833474218,0.465,1
RL,Home Sister,"FLAT A, B & C, 6/F., E-TRADE PLAZA, 24 LEE CHUNG STREET, CHAI WAN, HONG KONG",#G,114.23655688494284,22.265814287711777,298.0,1,3,1,0,2,0,0,0,0,38.87331613642878,49680,3.276056338028169,0.529664660361135,0.9340785325308112,0.4611636572083691,0.5774647887323944,0.087,1
RL,Golden Star Restaurant,"1/F., HARMONY PLACE, NO. 333 SHAU KEI WAN ROAD, SHAU KEI WAN, HONG KONG",,114.22702599048012,22.27795090632418,273.0,21,0,0,0,4,1,0,3,0,50.11441234405778,36500,2.3040847201210286,0.5062376887721602,0.9730794484569928,0.4425476034143139,0.6656580937972768,0.472,1
RL,Mos Café,"SHOP NO. F20, 1/F., KORNHILL PLAZA NORTH, 1 KORNHILL ROAD, QUARRY BAY, HONG KONG",,114.21610001205283,22.28498064087936,246.0,27,2,6,5,1,2,0,0,0,51.020389669234255,35160,2.798393913778529,0.4825555052106932,0.9314302975381362,0.4364899561999698,0.8448858833474218,0.465,1
RL,四季小廚,"SHOP B, G/F., CHEUNG YUEN MANSION, 23-25 HEALTHY STREET EAST, QUARRY BAY, HONG KONG",,114.2068394339675,22.291448536464685,232.0,18,2,0,1,2,1,0,0,0,53.55974646716543,31060,2.807467911318553,0.4655029093931837,0.9206151288445552,0.4605153782211139,0.780630105017503,0.297,0
RL,TSUI WAH RESTAURANT,"SHOP NO. 2 AT G/F OF H21 (HARMONY PLACE), 333 SHAU KEI WAN ROAD, HONG KONG",,114.22702599048012,22.27795090632418,273.0,21,0,0,0,4,1,0,3,0,50.11441234405778,36500,2.3040847201210286,0.5062376887721602,0.9730794484569928,0.4425476034143139,0.6656580937972768,0.472,1
RL,sen-ryo,"SHOP G504 & G509 ON GROUND FLOOR  AND P504-P505 ON PODIUM FLOOR, PO ON MANSION, 1 TAI YUE AVENUE, TAIKOO SHING, HONG KONG",#E#F#G#H,114.21481531775316,22.28653208924761,263.0,8,0,0,1,1,1,0,0,0,49.8010677808728,55000,2.901010101010101,0.5069637883008357,0.8765088207985144,0.4319870009285051,0.6902356902356902,0.251,1
