TYPE,DIST,LICNO,SS,ADR,INFO,EXPDATE,lat,lng,census_subnit
RL,92,2292808399,LUK TING KEE RESTAURANT,"SHOP NOS. 8,8B & 8C, GROUND FLOOR, BELVEDERE SQUARE PHASE 2, 620 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",,2023-02-10,22.370118158239457,114.13210536146494,[1020]
RL,92,2292808405,TASTE OF HOME,"G/F, NO. 57 SHAM TSENG VILLAGE , TSUEN WAN, NEW TERRITORIES",#G#H,2023-02-14,22.367309202611125,114.05902230835476,[1061]
RL,92,2292808414,BENTOYA,"SHOP G13, G/F, THE MILLS, 45 PAK TIN PAR STREET, TSUEN WAN, NEW TERRITORIES",,2023-02-16,22.374950355093432,114.11017236956872,[988]
RL,92,2292808423,肥仔大排檔,"SHOP NO. 6 & 7, G/F, BLOCK 1 OF HARMONY GARDEN, NO. 89 HAM TIN STREET, TSUEN WAN, NEW TERRITORIES",,2023-02-16,22.367692800409955,114.1168747069858,[1007]
RL,92,2292808432,THREE BROS CHICKEN POCHA,"SHOP E, G/F, CHEN HSIN MANSION, NOS. 2-12 SAM PEI SQUARE, TSUEN WAN, NEW TERRITORIES",,2023-02-16,22.369033946827543,114.11677060374842,[1006]
RL,92,2292808441,HIKARI,"FLAT B, ON GROUND FLOOR INCLUDING THE COCKLOFT THEREOF, TAK YAN HOUSE, STAGE 15, 19-27 TAI PA STREET , TSUEN WAN, NEW TERRITORIES",,2023-02-16,22.371764435605968,114.11091073141944,[997]
RL,92,2292808450,Sicdorak,"SHOP C, G/F, KA WAH BUILDING, NOS. 16-22 HEUNG WO STREET, TSUEN WAN, NEW TERRITORIES",,2023-02-16,22.371931025931573,114.1109840730722,[997]
RL,92,2292808469,MAY CAFE,"G/F, 63 TAI PA STREET, TSUEN WAN, NEW TERRITORIES",,2023-02-17,22.371259677396736,114.11184506216637,[997]
RL,92,2292808478,616 HOT POT,"SHOP C, G/F, ON ON BUILDING, 14-18 SAM PEI SQUARE, TSUEN WAN, NEW TERRITORIES",,2023-02-17,22.36889656743449,114.11667647497576,[1006]
RL,92,2292808487,ROASTY HOUSE,"G/F & COCKLOFT, NO. 81 CHUEN LUNG STREET, TSUEN WAN, NEW TERRITORIES",,2023-02-17,22.37048250733432,114.11618336761194,[995]
RL,92,2292808496,Milk Café,"SHOP NO. G6&G7, G/F, PLAZA 328, BO SHEK MANSION, 328 SHA TSUI ROAD, TSUEN WAN, NEW TERRITORIES",,2023-03-17,22.368722768672143,114.117519191521,[1007]
RL,92,2292808502,Yu Mai,"SHOP NO. 105, 1/F, GRAND CITY PLAZA, 1-17 SAI LAU KOK ROAD, TSUEN WAN, NEW TERRITORIES",,2023-03-17,22.37482169287969,114.11428612382817,[978]
RL,92,2292808511,Chinese Sauerkraut Fish,"SHOP NOS. 3017-3018, 3/F, OP MALL, 100 TAI HO ROAD, TSUEN WAN, NEW TERRITORIES",,2023-03-20,22.367655375212266,114.11016490967484,[1012]
RL,92,2292808520,IKIGAI CONCEPTS,"SHOP NO. 211, 2/F, NINA MALL 2, NO. 98 TAI HO ROAD, TSUEN WAN, NEW TERRITORIES",#F#G#H,2023-03-20,22.368845563553663,114.11140668863032,[1010]
RL,92,2292808539,Obaby,"SHOP NO.6, G/F, HEUNG SHING BUILDING, 6, 8, 12 & 14 HEUNG SHING STREET, TSUEN WAN, NEW TERRITORIES",,2023-03-20,22.372370950119745,114.11095708334398,[997]
RL,92,2292808548,CHA THAI & CHICKEN FACTORY,"SHOP NO. UG81, UG/F, CITYWALK 2, 18 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",,2023-03-20,22.36796009930221,114.11452190676448,[1014]
RL,92,2292808557,Momo Classic & Chicken Factory,"SHOP NO. B101-B104, 1ST BASEMENT, TSUEN WAN PLAZA SHOPPING CENTRE, 4-30, TAI PA STREET, TSUEN WAN, NEW TERRITORIES",,2023-03-20,22.37086882925168,114.11080629290586,[998]
RL,92,2292808566,GOD OF COOKERY,"SHOP 30-60(D), 2/F, WALDORF CENTRE, 130-142 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",,2023-03-27,22.37164486775717,114.11963872337697,[1002]
RL,92,2292808575,T-FRESH,"SHOP NO. 101, 1ST FLOOR, GRAND CITY PLAZA, NOS. 1-17 SAI LAU KOK ROAD, TSUEN WAN, NEW TERRITORIES",,2023-03-28,22.37482169287969,114.11428612382817,[978]
RL,92,3892808844,Nha Trang (CW) Vietnamese Cuisine,"SHOP NOS. G30, G32 & G36, G/F, CITYWALK, 1 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",,2022-04-21,22.369975905106383,114.11340761655634,[999]
RL,92,3892808853,LA MENSA GRILL & BAR,"SHOP 5-7, G/F, COMMERCIAL DEVELOPMENT ""THE AURORA"", NO. 88 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",,2022-04-25,22.36730995698241,114.11577357636564,[1014]
RL,92,3892808862,SUSHI GEN,"SHOP 16, G/F, PLAZA 88, AURORA, 88 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",#E#F#G#H,2022-04-26,22.36730995698241,114.11577357636564,[1014]
RL,92,3892808871,No Record,"11/F, OPTIMALL, NO. 118 CHUEN LUNG STREET, TSUEN WAN, NEW TERRITORIES",#F#G#H,2022-04-27,22.36922886798588,114.11489657783642,[999]
RL,92,3892808880,FIVE GUYS,"SHOP NOS. UG 69 & UG 71, UG/F, CITYWALK, 1 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",,2022-05-10,22.369975905106383,114.11340761655634,[999]
RL,92,3892808899,番茄18,"G/F, 39 TAI PA STREET, TSUEN WAN, NEW TERRITORIES",,2022-05-14,22.37158057855981,114.111255479097,[997]
RL,92,3892808905,TASTE YUMMY,"G/F , 45 TSUEN WAN MARKET STREET, TSUEN WAN, NEW TERRITORIES",,2022-05-17,22.37168518471144,114.11750351736208,[993]
RL,92,3892808914,SHANG CHING,"SHOP NO. 5, G/F, WO SHING BUILDING, NO. 3 CHUEN LUNG STREET, NOS. 6-8, 12, 16, 18 & 22 SHIU WO STREET, TSUEN WAN, NEW TERRITORIES",,2022-05-18,22.37211358378273,114.11716170335058,[993]
RL,92,3892808923,炯記,"SHOP 10, G/F, KWAN SHING BUILDING, 142-166 TSUEN WAN MARKET STREET, TSUEN WAN, NEW TERRITORIES",,2022-05-31,22.36987930367229,114.12025764310744,[1004]
RL,92,3892808932,MEDIUM RARE STEAK,"SHOP NO. 102 ON THE FIRST FLOOR, GRAND CITY PLAZA, NOS. 1-17 SAI LAU KOK ROAD, TSUEN WAN, NEW TERRITORIES",,2022-06-09,22.37482169287969,114.11428612382817,[978]
RL,92,3892808941,OLD FUNG TEA  HOUSE,"SHOP NO. G30-G33, G/F, KOLOUR · TSUEN WAN II, 67-95 TSUEN WAN MARKET STREET, TSUEN WAN, NEW TERRITORIES",,2022-06-12,22.371293037371387,114.11836023168564,[994]
RL,92,3892808950,細妹姐小廚,"G/F, 31 YI PEI SQUARE, TSUEN WAN, NEW TERRITORIES",,2022-06-12,22.36890951747489,114.11582395160376,[999]
RL,92,3892808969,蘇潮韓海,"21/F, TAI HUNG FAI (TSUEN WAN) CENTRE, 55 CHUNG ON STREET, TSUEN WAN, NEW TERRITORIES",#G#H,2022-06-13,22.370066220113102,114.1167183844916,[995]
RL,92,3892808978,YumMee,"SHOP NOS.1016-1018, LEVEL 1, D • PARK, 398 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",,2022-06-21,22.3758308321125,114.1126549216512,[978]
RL,92,3892808987,潮隆泰正宗手打牛丸大王,"SHOP NO. 6, G/F, KWONG FAT BUILDING, 264 SHA TSUI ROAD, TSUEN WAN, NEW TERRITORIES",,2022-06-23,22.3698901163274,114.11604774841857,[999]
RL,92,3892808996,DENIM CAFE,"G/F, 419 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",,2022-06-23,22.374790847476007,114.1123263510467,[989]
RL,92,3892809005,ITAMOMO,"SHOP NOS. 5, 10 & 11 (PORTION A), G/F, BELVEDERE SQUARE, BELVEDERE GARDEN PHASE 3, TSUEN WAN, NEW TERRITORIES",,2022-07-04,22.371606022643174,114.09999850751672,[982]
RL,92,3892809014,蒸廬,"SHOP 107 & 108, 1/F , PLAZA 88, 88 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",,2022-07-04,22.36730995698241,114.11577357636564,[1014]
RL,92,3892809023,No Record,"SHOP 46 & 47, G/F, BELVEDERE SQUARE, BELVEDERE GARDEN PHASE 3, 625 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",,2022-07-05,22.371212990196057,114.10084331133442,[984]
RL,92,3892809032,鵝大人,"G/F & C/L, 281 SHA TSUI ROAD, TSUEN WAN, NEW TERRITORIES",,2022-07-09,22.36954993678701,114.11737016128252,[1005]
RL,92,3892809041,東北燒烤,"SHOP L, G/F, WINNING HEIGHTS, 9 FU WAH STREET, TSUEN WAN, NEW TERRITORIES",,2022-07-10,22.373233657504077,114.11597700515574,[990]
RL,92,3892809050,JOLLIBEE,"SHOP 17A, 1/F, PLAZA 88, NO. 88 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",,2022-07-20,22.36730995698241,114.11577357636564,[1014]
RL,92,3892809069,Yung Fong Café,"SHOP C34-C35, G/F, KOLOUR．TSUEN WAN II, 67-95 TSUEN WAN MARKET STREET, TSUEN WAN, NEW TERRITORIES",,2022-07-23,22.371293037371387,114.11836023168564,[994]
RL,92,3892809078,ASAM CHICKEN RICE,"SHOP NOS. 1046-1049, LEVEL 1, D·PARK, 398 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",,2022-07-26,22.3758308321125,114.1126549216512,[978]
RL,92,3892809087,No Record,"G/F, NO. 3 TSO KUNG SQUARE, TSUEN WAN, NEW TERRITORIES",,2022-08-10,22.372809449384363,114.11177289398006,[991]
RL,92,3892809096,細妹姐小廚,"SHOP G, G/F. (REAR PORTION), NO. 89 CHUNG ON STREET, TSUEN WAN, NEW TERRITORIES",,2022-09-13,22.36886840423982,114.1160202557761,[999]
RL,92,3892809102,HONBO,"UNIT 303, 3/F, THE MILLS, 45 PAK TIN PAR STREET, TSUEN WAN, NEW TERRITORIES",,2022-10-07,22.374950355093432,114.11017236956872,[988]
RL,91,2291000022,Honorary Family,"NO. 64, G/F & NO. 44-66, 1/F, SHEK YAM ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.36872930655663,114.1397112860064,[1041]
RL,91,2291000040,食口福,"G/F., 58 WO YI HOP ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.36682049574648,114.13777934114349,[1047]
RL,91,2291000068,坤記粥品,"G/F, 94 SHEK YAM ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.369699930944336,114.13963358576392,[1041]
RL,91,2291000077,金來越南粉,"NO. 13, INTERIA BLOCK, TAK CHEONG BUILDING, 1001 KWAI CHUNG ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.367191897876182,114.13326836849252,[1026]
RL,91,2291000101,KARACHI havAbite,"G/F, BLOCK B, KWAI FUNG BUILDING, PING LAI PATH, 456 CASTLE PEAK ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.36809324583416,114.13476763951348,[1046]
RL,91,2291000110,復興粥麵家,"NO. S9, G/F., YAT KING HOUSE, LAI KING ESTATE, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.349979827343475,114.12679251009916,[1055]
RL,91,2291000129,仙花園餐廳,"SHOP NO. 1, BLOCK 7, KWAI SHING ESTATE, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.36457666026641,114.12255679914848,[1039]
RL,91,2291000138,好味皇,"BLOCK B & C, G/F, 464 CASTLE PEAK ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.36809324583416,114.13476763951348,[1046]
RL,91,2291000147,Carnival Restaurant,"G/F-3/F, LAI KING RESTAURANT, LAI KING ESTATE, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.349142139940128,114.12613377632856,[1055]
RL,91,2291000183,大光明飯店,"SHOP NO. 5, G/F, TAK CHEONG BUILDING, 1001 KWAI CHUNG ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.367191897876182,114.13326836849252,[1026]
RL,91,2291000192,豪華茶餐廳,"NO. 14 AND NO. 16 (MAJOR PORTION), G/F, PING FU PATH, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.36690343467841,114.13535437273578,[1046]
RL,91,2291000235,新聯發燒臘飯店,"BLOCK C, G/F, KWOK PO MANSION, 107 SHEK YAM ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.370086252861697,114.13942672039354,[1041]
RL,91,2291000280,Tasteful Restaurant,"G/F (PORTION) & 1/F, TAK TAI BUILDING, 35 TEXACO ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.36905955354173,114.12310640053964,[1023]
RL,91,2291000299,才興茶餐廳,"G/F, 27 TAI PAK TIN STREET, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.367553493179173,114.13963559742068,[1041]
RL,91,2291000323,好景餐廳,"G/F, 16 PING LAI PATH, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.367541046052963,114.1353288079311,[1046]
RL,91,2291000332,喜悅皇宮,"G/F(PORTION) & 2/F, COMMERCIAL CENTRE, CHEUNG HONG ESTATE, TSING YI, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.34984060393174,114.09846922107904,[1076]
RL,91,2291000448,進美餐廳,"SHOP NO. 2, G/F., 7 SHEK YING PATH, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.364728540351948,114.13653420942671,[1041]
RL,91,2291000475,達成餐廳,"G/F, BLOCK C, MEI FUNG BUILDING, 7 YAN FONG STREET, LOWER KWAI CHUNG, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.36055766342234,114.12713641958646,[1033]
RL,91,2291000484,Fat Kee Kitchen,"G/F & C/L, 7 KWONG FAI CIRCUIT, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.367549344137103,114.13271046901713,[1026]
RL,91,2291000518,泰旺泰國小菜,"G/F, 127 WO TONG TSUI STREET, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.367512254215555,114.1328304978706,[1026]
RL,91,2291000563,大光明燒臘飯店,"SHOP NO. 7, G/F, MAN SHING BUILDING, KWONG FAI LANE, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.3686431825015,114.13327096688248,[1026]
RL,91,2291000572,金椰林茶餐廳,"G/F., 132 WO YI HOP ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.36875742784177,114.13951514947206,[1041]
RL,91,2291000615,歡聚餐廳小廚,"G/F, 23 TEXACO ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.36948325874725,114.12326356122423,[1023]
RL,91,2291000642,德發鳳凰粥麵,"G/F., 25 TEXACO ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.36948325874725,114.12326356122423,[1023]
RL,91,2291000651,返尋味小廚,"SHOP NO. 11, 1/F., SHUI KING BUILDING, KCTL 241, WO YI HOP ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.36543906300336,114.13601264817892,[1046]
RL,91,2291000697,興盛小館,"SHOP A-5, 30, 31 AND 32, G/F AND SHOP B8 (PORTION), 1/F, KWAI CHUNG CENTRE, 100 KWAI HING ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.36388000000005,114.13174000000004,[1029]
RL,91,2291000703,MCDONALD'S,"G/F., (SHOP NO. 9&10) & 1/F., SING SHING BUILDING, 90-114 WO YI HOP ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.367910604163967,114.13930099184591,[1041]
RL,91,2291000712,葵芳閣龍寶酒家,"1/F, (PORTION), KWAI FONG TERRACE, KCTL 380, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.355911066602584,114.12462105486436,[1035]
RL,91,2291000721,新龍騰閣燒臘飯店,"G/F, MING YIN BUILDING, 452 CASTLE PEAK ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.367284978910945,114.1353203422089,[1046]
RL,91,2291000730,浩榮茶餐廳,"G/F, 27 KO FONG STREET, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.359355614687946,114.12675462389676,[1033]
RL,91,2291000749,榮泰小食,"G/F., NO.123 (MINOR REAR PORTION) & G/F., NO. 125 (SOUTH PORTION), WO TONG TSUI STREET, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.36730945406822,114.13273217814634,[1026]
RL,91,2291000907,Cafe De Coral,"SHOP NOS. 13-13A, 15-18, 53-53A & 55-59, 1/F, KWAI CHUNG PLAZA, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.35813378200004,114.1276418110001,[1035]
RL,91,2291000916,美心MX,"SHOP 1A, 2/F, SUN KWAI HING PLAZA, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.362990000000025,114.13182000000006,[1029]
RL,91,2291000925,勝康餐廳,"SHOP NO. B, G/F, HUNG WAN BUILDING, 470 CASTLE PEAK ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.36780163942268,114.13488113048248,[1046]
RL,91,2291000989,Garden Restaurant,"SHOP NO. 101, KWAI HING SHOPPING CENTRE, KWAI HING ESTATE, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.366655246525383,114.13295991445564,[1030]
RL,91,2291000998,藝餐,"SHOP NO. B21, 1/F., KWAI CHUNG PLAZA, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.357830000000035,114.12762000000008,[1035]
RL,91,2291001168,金星,"G/F, 7-9 LAI FONG STREET, KWAI CHUNG, NEW TERRITORIES",,2022-06-30,22.35956344397718,114.12678010488249,[1033]
RL,91,2291001247,MCDONALD'S,"SHOP A, G/F., SOUTHERN BUILDING, 1-5 WING FONG ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-04-26,22.360178591851223,114.12836914608648,[1033]
RL,91,2291001292,金和林餐廳,"SHOP NOS. 11 & 37, G/F, SHUI KING SHOPPING CENTRE, 162 WO YI HOP ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-05-14,22.370878971354514,114.13676228101212,[1046]
RL,91,2291001335,新釗記,"SHOP NO. A35 & A36 & A37 & A39, KWAI CHUNG PLAZA, 7-11 KWAI FOO ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-12-13,22.358296686950283,114.12717346759848,[1035]
RL,91,2291001399,同心茶餐廳,"SHOP NO. 9E, G/F, KWAI FUNG MANSION, PING LAI PATH, KWAI CHUNG, NEW TERRITORIES",,2022-09-29,22.36740265334216,114.13535452256664,[1046]
RL,91,2291001405,麗瑤餐廳,"SHOP NOS.6-8, G/F, LAI YIU ESTATE SHOPPING BLOCK, KWAI CHUNG, NEW TERRITORIES",,2022-05-19,22.371293037371387,114.11836023168564,[994]
RL,91,2291001432,HUNG FAT CONGEE & NOODLE,"SHOP NO. 9-10, G/F., LAI YIU ESTATE SHOPPING BLOCK, KWAI CHUNG, NEW TERRITORIES",,2022-08-24,22.371293037371387,114.11836023168564,[994]
RL,91,2291001487,葵涌恒景龍寶酒家,"SHOP NOS. 201-204, 2/F, SHOPPING ARCADE, HANG KING GARDEN, 9 WING FONG ROAD, KWAI CHUNG, NEW TERRITORIES",,2023-02-23,22.360509174112465,114.12791878642884,[1033]
RL,91,2291001733,金寶飯店,"SHOP 5A & 11A, G/F, KWAI PO BUILDING, 135-147 SHEK YAM ROAD, KWAI CHUNG, NEW TERRITORIES",,2023-03-05,22.370775664397883,114.13812769303944,[1041]
RL,91,2291001751,McDonald's,"SHOP NO. 105, 1/F, KWAI SHING EAST SHOPPING CENTRE, KWAI SHING EAST ESTATE, KWAI CHUNG, NEW TERRITORIES",,2022-06-20,22.364640000000065,114.12731000000008,[1031]
RL,91,2291001812,草根食堂,"SHOP NO. A17, G/F, SHOPPING ARCADE, KWAI CHUNG PLAZA, 7-11 KWAI FOO ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-09-07,22.358296686950283,114.12717346759848,[1035]
RL,91,2291001991,銀龍粉麵茶餐廳,"SHOP NO. 9, G/F, SHEK YAM SHOPPING CENTRE, SHEK YAM ESTATE, KWAI CHUNG, NEW TERRITORIES",,2022-08-01,22.371517085643266,114.13856330054745,[1040]
RL,91,2291002055,潮庭 / 北京樓,"SHOP NOS. 511-530, LEVEL 5, METROPLAZA, KWAI CHUNG, NEW TERRITORIES",#G#H,2022-10-02,22.35758280025682,114.12668287480562,[1035]
RL,91,2291002107,Deluxe Restaurant,"SHOP NO.11, G/F, SHEK YAM SHOPPING CENTRE, SHEK YAM ESTATE, KWAI CHUNG, NEW TERRITORIES",,2023-01-11,22.371517085643266,114.13856330054745,[1040]
RL,91,2291002125,馬記茶餐廳,"SHOP NO. 1, G/F, SING SHING BUILDING, 19 SHEK YAM ROAD, KWAI CHUNG, NEW TERRITORIES",,2023-01-23,22.367910604163967,114.13930099184591,[1041]
RL,91,2291002198,唯一麵家,"G/F, SHOP NO. A77 (MAJOR PORTION), KWAI CHUNG PLAZA, 7-11 KWAI FOO ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-06-28,22.358296686950283,114.12717346759848,[1035]
RL,91,2291002204,鴻運茶廳,"G/F, 33A TAI PAK TIN STREET, KWAI CHUNG, NEW TERRITORIES",,2022-07-01,22.367786845363582,114.13985637675034,[1041]
RL,91,2291002213,富華冰室,"MAJOR PORTION OF SHOP NOS. A63A, A65 & A66, G/F., SHOPPING ARCADE, KWAI CHUNG PLAZA, 7-11 KWAI FOO ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-07-02,22.358296686950283,114.12717346759848,[1035]
RL,91,2291002231,MCDONALD'S,"SHOP NO. 1, 1/F., MILLENNIUM TRADE CENTRE, 56 KWAI CHEONG ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-08-04,22.363489275967467,114.13261131110256,[1051]
RL,91,2291002259,明星海鮮酒家,"SHOP NO. 114, 1/F, KWAI SHING EAST SHOPPING CENTRE, KWAI SHING EAST ESTATE, KWAI CHUNG, NEW TERRITORIES",,2022-10-27,22.364640000000065,114.12731000000008,[1031]
RL,91,2291002426,Haq  Restaurant,"SHOP 6A, G/F, MING YIN BUILDING, NO. 4, 6 & 16, PING LAI PATH, KWAI CHUNG, NEW TERRITORIES",,2023-01-09,22.367284978910945,114.1353203422089,[1046]
RL,91,2291002462,福林餐廳,"G/F, 88 SHEK YAM ROAD, KWAI CHUNG, NEW TERRITORIES",,2023-01-25,22.369699930944336,114.13963358576392,[1041]
RL,91,2291002532,Maruju Japanese Shokudo,"SHOP NOS. 484-487, LEVEL 4, METROPLAZA, 223 HING FONG ROAD, KWAI CHUNG, NEW TERRITORIES",#G#H,2022-09-19,22.35726034844167,114.12701010430555,[1035]
RL,91,2291002541,源興燒味小館,"UG/F, 109-115 WO TONG TSUI STREET, KWAI CHUNG, NEW TERRITORIES",#E#F#G#H,2022-09-23,22.3673724859801,114.13257962750856,[1026]
RL,91,2291002587,Wendy's Kitchen,"SHOP NO. 11-12, G/F, BLOCK E, CHO YIU CHUEN, 6 KING CHO ROAD, KWAI CHUNG, NEW TERRITORIES",,2023-01-20,22.3454236398795,114.12963144985126,[1054]
RL,91,2291002596,金星茶餐廳,"UNIT 236, 2/F, SHEK LEI SHOPPING CENTRE, PHASE 2, SHEK LEI ESTATE, KWAI CHUNG, NEW TERRITORIES",,2023-03-02,22.365678168072225,114.13919646951332,[1044]
RL,91,2291002602,鍋貼大王,"G/F., 154-156 WO YI HOP ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-05-09,22.37063111847762,114.13715128513854,[1046]
RL,91,2291800033,Ocean Treasure Seafood Restaurant,"2/F., FORTUNA HOUSE, 149-151 SHEK YAM ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-05-31,22.37108235823507,114.13833187620077,[1041]
RL,91,2291800167,銀城餐廳,"SHOP 26D1A, G/F, TAK CHEONG BUILDING, NO. 1001 KWAI CHUNG ROAD, KWAI CHUNG, NEW TERRITORIES",#G#H,2022-08-24,22.367191897876182,114.13326836849252,[1026]
RL,91,2291800325,如富上海麵館,"SHOP A21 & A22, G/F, KWAI CHUNG CENTRE, 102 KWAI HING ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-11-30,22.36378335504037,114.13182014326183,[1029]
RL,91,2291800398,四季餐廳,"SHOP NO. 108, KWAI CHUNG SHOPPING CENTRE, KWAI CHUNG ESTATE, KWAI CHUNG, NEW TERRITORIES",#G#H,2023-03-08,22.366655246525383,114.13295991445564,[1030]
RL,91,2291800404,Cafe de Coral,"SHOP NO. 122, PODIUM LEVEL 1, KWAI CHUNG SHOPPING CENTRE, KWAI CHUNG, NEW TERRITORIES",,2023-03-13,22.36787000000004,114.12826000000008,[1036]
RL,91,2291800459,Oyster Moment,"SHOP G10, G/F, KWAI YING BUILDING, NO. 1 SHEK MAN PATH & NOS. 2-10 SHEK YING PATH, KWAI CHUNG, NEW TERRITORIES",#F#G#H,2022-05-02,22.364706915041765,114.1359742144756,[1041]
RL,91,2291800468,盈彩海鮮火鍋酒家,"G/F (PORTION), 1/F (PORTION) & SHOP 207, KWAI CHUNG SHOPPING CENTRE, SHEUNG KOK STREET, KWAI CHUNG, NEW TERRITORIES",,2022-05-15,22.36787000000004,114.12826000000008,[1036]
RL,91,2291800510,Mushroom Express,"SHOP H, G/F, KWAI FUNG HOUSE, 456-458 CASTLE PEAK ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-07-06,22.367541046052963,114.1353288079311,[1046]
RL,91,2291800574,The Alchemist Caf'e,"SHOP NO. 2 AND THE OUTSIDE SEATING ACCOMMODATION AT SHOP FRONT, G/F, KWAI TSING THEATRE, 12 HING NING ROAD, KWAI CHUNG, NEW TERRITORIES",#A,2022-08-22,22.356821178624784,114.12614157149852,[1035]
RL,91,2291800608,Yeh Lam Kwok Restaurant,"SHOP 123, LEVEL 1, KWAI CHUNG SHOPPING CENTRE, KWAI CHUNG ESTATE, KWAI CHUNG, NEW TERRITORIES",,2022-09-19,22.366655246525383,114.13295991445564,[1030]
RL,91,2291800626,廣東燒味餐廳,"SHOP NO. 12, G/F, HIP TAK BUILDING, 1-3 CHE FONG STREET, 188-190 HING FONG ROAD, 21 SHING FONG STREET, KWAI CHUNG, NEW TERRITORIES",,2022-11-07,22.359401128422192,114.12754989887009,[1033]
RL,91,2291800705,Asia Pacific,"STAFF CANTEEN, 4TH FLOOR, BLOCK G, PRINCESS MARGARET HOSPITAL, PRINCESS MARGARET HOSPITAL ROAD, KWAI CHUNG, NEW TERRITORIES",,2023-04-24,22.34091940910598,114.13454417797482,[1057]
RL,91,2291800741,耀記粥店,"SHOP NO. 115, G/F, CHEONG SHEN MANSION, 113-127 TAI LOONG STREET, KWAI CHUNG, NEW TERRITORIES",,2022-07-22,22.366170143879103,114.1384787271444,[1041]
RL,91,2291800787,丼一,"SHOP NO. 9, G/F, SHUI KING BUILDING, 166 WO YI HOP ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-09-19,22.369556516581014,114.13905540208287,[1041]
RL,91,2291800796,太子小廚餐廳,"SHOPS A1-B1, G/F, WAI YIN BUILDING, 432-436 CASTLE PEAK ROAD, KWAI CHUNG, NEW TERRITORIES",,2022-12-16,22.36658295261049,114.13529041881452,[1046]
